Date_Exploitation,VT,Heure_Deb_Course_Theo,Sens,Rame,SV,Rang_Course,Num_Arret,Nom_Arret,Heure_Arret_Theo,Montées,Descentes
2017/07/09,VT102,02:15:01  ,R,1015,2,58,5051,HENRI SAPPIA,02:15:00  ,0,0
2017/07/10,VT107,04:38:00  ,A,1015,7,1,398,DEPOT TRAM,04:38:00  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5011,HENRI SAPPIA,04:45:00  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5012,COMTE DE FALICON,04:46:34  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5013,LE RAY,04:47:59  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5014,GORBELLA,04:49:59  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5015,VALROSE UNIV.,04:52:10  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5016,BORRIGLIONE,04:53:44  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5017,LIBERATION,04:54:59  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5018,GARE THIERS,04:57:59  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5019,JEAN MEDECIN,04:59:59  ,0,0
2017/07/10,VT107,04:45:01  ,A,1015,7,2,5020,MASSENA,05:01:59  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5020,MASSENA,05:06:00  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5043,JEAN MEDECIN,05:07:00  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5044,GARE THIERS,05:09:00  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5045,LIBERATION,05:11:00  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5046,BORRIGLIONE,05:12:11  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5047,VALROSE UNIV.,05:13:42  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5048,GORBELLA,05:16:00  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5049,LE RAY,05:18:00  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5050,COMTE DE FALICON,05:19:23  ,0,0
2017/07/10,VT107,05:06:00  ,R,1015,7,3,5051,HENRI SAPPIA,05:21:00  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5011,HENRI SAPPIA,05:30:00  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5012,COMTE DE FALICON,05:31:35  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5013,LE RAY,05:33:00  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5014,GORBELLA,05:35:00  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5015,VALROSE UNIV.,05:37:11  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5016,BORRIGLIONE,05:38:45  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5017,LIBERATION,05:40:00  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5018,GARE THIERS,05:43:00  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5019,JEAN MEDECIN,05:45:00  ,0,0
2017/07/10,VT107,05:30:00  ,A,1015,7,4,5020,MASSENA,05:47:00  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5020,MASSENA,05:51:00  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5043,JEAN MEDECIN,05:52:00  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5044,GARE THIERS,05:54:00  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5045,LIBERATION,05:56:00  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5046,BORRIGLIONE,05:57:11  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5047,VALROSE UNIV.,05:58:42  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5048,GORBELLA,06:01:00  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5049,LE RAY,06:03:00  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5050,COMTE DE FALICON,06:04:23  ,0,0
2017/07/10,VT107,05:51:00  ,R,1015,7,5,5051,HENRI SAPPIA,06:06:00  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5011,HENRI SAPPIA,06:15:00  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5012,COMTE DE FALICON,06:16:35  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5013,LE RAY,06:18:00  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5014,GORBELLA,06:20:00  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5015,VALROSE UNIV.,06:22:11  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5016,BORRIGLIONE,06:23:45  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5017,LIBERATION,06:25:00  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5018,GARE THIERS,06:28:00  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5019,JEAN MEDECIN,06:30:00  ,0,0
2017/07/10,VT107,06:15:00  ,A,1015,7,6,5020,MASSENA,06:32:00  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5020,MASSENA,06:36:00  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5043,JEAN MEDECIN,06:37:00  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5044,GARE THIERS,06:39:00  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5045,LIBERATION,06:41:00  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5046,BORRIGLIONE,06:42:11  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5047,VALROSE UNIV.,06:43:42  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5048,GORBELLA,06:46:00  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5049,LE RAY,06:48:00  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5050,COMTE DE FALICON,06:49:23  ,0,0
2017/07/10,VT107,06:36:00  ,R,1015,7,7,5051,HENRI SAPPIA,06:51:00  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5011,HENRI SAPPIA,07:01:00  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5012,COMTE DE FALICON,07:02:35  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5013,LE RAY,07:04:00  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5014,GORBELLA,07:06:00  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5015,VALROSE UNIV.,07:08:11  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5016,BORRIGLIONE,07:09:45  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5017,LIBERATION,07:11:00  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5018,GARE THIERS,07:14:00  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5019,JEAN MEDECIN,07:16:00  ,0,0
2017/07/10,VT107,07:01:00  ,A,1015,7,8,5020,MASSENA,07:18:00  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5020,MASSENA,07:22:00  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5043,JEAN MEDECIN,07:23:00  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5044,GARE THIERS,07:25:00  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5045,LIBERATION,07:27:00  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5046,BORRIGLIONE,07:28:11  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5047,VALROSE UNIV.,07:29:42  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5048,GORBELLA,07:32:00  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5049,LE RAY,07:34:00  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5050,COMTE DE FALICON,07:35:23  ,0,0
2017/07/10,VT107,07:22:00  ,R,1015,7,9,5051,HENRI SAPPIA,07:37:00  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5011,HENRI SAPPIA,07:45:00  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5012,COMTE DE FALICON,07:46:35  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5013,LE RAY,07:48:00  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5014,GORBELLA,07:51:00  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5015,VALROSE UNIV.,07:53:11  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5016,BORRIGLIONE,07:54:45  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5017,LIBERATION,07:56:00  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5018,GARE THIERS,07:59:00  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5019,JEAN MEDECIN,08:01:00  ,0,0
2017/07/10,VT107,07:45:00  ,A,1015,7,10,5020,MASSENA,08:03:00  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5020,MASSENA,08:07:00  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5043,JEAN MEDECIN,08:08:00  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5044,GARE THIERS,08:10:00  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5045,LIBERATION,08:12:00  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5046,BORRIGLIONE,08:13:11  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5047,VALROSE UNIV.,08:14:42  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5048,GORBELLA,08:17:00  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5049,LE RAY,08:19:00  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5050,COMTE DE FALICON,08:20:23  ,0,0
2017/07/10,VT107,08:07:00  ,R,1015,7,11,5051,HENRI SAPPIA,08:22:00  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5011,HENRI SAPPIA,08:29:00  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5012,COMTE DE FALICON,08:30:35  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5013,LE RAY,08:32:00  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5014,GORBELLA,08:35:00  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5015,VALROSE UNIV.,08:37:37  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5016,BORRIGLIONE,08:39:30  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5017,LIBERATION,08:41:00  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5018,GARE THIERS,08:44:00  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5019,JEAN MEDECIN,08:46:00  ,0,0
2017/07/10,VT107,08:29:00  ,A,1015,7,12,5020,MASSENA,08:48:00  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5020,MASSENA,08:52:00  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5043,JEAN MEDECIN,08:53:00  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5044,GARE THIERS,08:55:00  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5045,LIBERATION,08:57:00  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5046,BORRIGLIONE,08:58:11  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5047,VALROSE UNIV.,08:59:42  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5048,GORBELLA,09:02:00  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5049,LE RAY,09:04:00  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5050,COMTE DE FALICON,09:05:23  ,0,0
2017/07/10,VT107,08:52:00  ,R,1015,7,13,5051,HENRI SAPPIA,09:07:00  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5011,HENRI SAPPIA,09:14:00  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5012,COMTE DE FALICON,09:15:35  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5013,LE RAY,09:17:00  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5014,GORBELLA,09:20:00  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5015,VALROSE UNIV.,09:22:37  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5016,BORRIGLIONE,09:24:30  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5017,LIBERATION,09:26:00  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5018,GARE THIERS,09:29:00  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5019,JEAN MEDECIN,09:31:00  ,0,0
2017/07/10,VT107,09:14:00  ,A,1015,7,14,5020,MASSENA,09:33:00  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5020,MASSENA,09:37:00  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5043,JEAN MEDECIN,09:38:00  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5044,GARE THIERS,09:40:00  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5045,LIBERATION,09:42:00  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5046,BORRIGLIONE,09:43:26  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5047,VALROSE UNIV.,09:45:15  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5048,GORBELLA,09:48:00  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5049,LE RAY,09:50:00  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5050,COMTE DE FALICON,09:51:23  ,0,0
2017/07/10,VT107,09:37:00  ,R,1015,7,15,5051,HENRI SAPPIA,09:53:00  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5011,HENRI SAPPIA,10:00:00  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5012,COMTE DE FALICON,10:01:35  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5013,LE RAY,10:03:00  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5014,GORBELLA,10:06:00  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5015,VALROSE UNIV.,10:08:37  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5016,BORRIGLIONE,10:10:30  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5017,LIBERATION,10:12:00  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5018,GARE THIERS,10:15:00  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5019,JEAN MEDECIN,10:17:00  ,0,0
2017/07/10,VT107,10:00:00  ,A,1015,7,16,5020,MASSENA,10:19:00  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5020,MASSENA,10:23:00  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5043,JEAN MEDECIN,10:24:00  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5044,GARE THIERS,10:26:00  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5045,LIBERATION,10:28:00  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5046,BORRIGLIONE,10:29:26  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5047,VALROSE UNIV.,10:31:15  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5048,GORBELLA,10:34:00  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5049,LE RAY,10:36:00  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5050,COMTE DE FALICON,10:37:23  ,0,0
2017/07/10,VT107,10:23:00  ,R,1015,7,17,5051,HENRI SAPPIA,10:39:00  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5011,HENRI SAPPIA,10:47:00  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5012,COMTE DE FALICON,10:48:35  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5013,LE RAY,10:50:00  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5014,GORBELLA,10:53:00  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5015,VALROSE UNIV.,10:55:37  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5016,BORRIGLIONE,10:57:30  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5017,LIBERATION,10:59:00  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5018,GARE THIERS,11:02:00  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5019,JEAN MEDECIN,11:04:00  ,0,0
2017/07/10,VT107,10:47:00  ,A,1015,7,18,5020,MASSENA,11:06:00  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5020,MASSENA,11:10:00  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5043,JEAN MEDECIN,11:11:00  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5044,GARE THIERS,11:14:00  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5045,LIBERATION,11:16:00  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5046,BORRIGLIONE,11:17:26  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5047,VALROSE UNIV.,11:19:15  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5048,GORBELLA,11:22:00  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5049,LE RAY,11:24:00  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5050,COMTE DE FALICON,11:25:23  ,0,0
2017/07/10,VT107,11:10:00  ,R,1015,7,19,5051,HENRI SAPPIA,11:27:00  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5011,HENRI SAPPIA,11:34:00  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5012,COMTE DE FALICON,11:35:35  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5013,LE RAY,11:37:00  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5014,GORBELLA,11:40:00  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5015,VALROSE UNIV.,11:42:37  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5016,BORRIGLIONE,11:44:30  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5017,LIBERATION,11:46:00  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5018,GARE THIERS,11:49:00  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5019,JEAN MEDECIN,11:51:00  ,0,0
2017/07/10,VT107,11:34:00  ,A,1015,7,20,5020,MASSENA,11:53:00  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5020,MASSENA,11:57:00  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5043,JEAN MEDECIN,11:58:00  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5044,GARE THIERS,12:01:00  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5045,LIBERATION,12:03:00  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5046,BORRIGLIONE,12:04:26  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5047,VALROSE UNIV.,12:06:15  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5048,GORBELLA,12:09:00  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5049,LE RAY,12:11:00  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5050,COMTE DE FALICON,12:12:23  ,0,0
2017/07/10,VT107,11:57:00  ,R,1015,7,21,5051,HENRI SAPPIA,12:14:00  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5011,HENRI SAPPIA,12:22:00  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5012,COMTE DE FALICON,12:23:35  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5013,LE RAY,12:25:00  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5014,GORBELLA,12:28:00  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5015,VALROSE UNIV.,12:30:37  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5016,BORRIGLIONE,12:32:30  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5017,LIBERATION,12:34:00  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5018,GARE THIERS,12:37:00  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5019,JEAN MEDECIN,12:39:00  ,0,0
2017/07/10,VT107,12:22:00  ,A,1015,7,22,5020,MASSENA,12:41:00  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5020,MASSENA,12:45:00  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5043,JEAN MEDECIN,12:46:00  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5044,GARE THIERS,12:49:00  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5045,LIBERATION,12:51:00  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5046,BORRIGLIONE,12:52:11  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5047,VALROSE UNIV.,12:53:42  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5048,GORBELLA,12:56:00  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5049,LE RAY,12:58:00  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5050,COMTE DE FALICON,12:59:23  ,0,0
2017/07/10,VT107,12:45:00  ,R,1015,7,23,5051,HENRI SAPPIA,13:01:00  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5011,HENRI SAPPIA,13:08:00  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5012,COMTE DE FALICON,13:09:35  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5013,LE RAY,13:11:00  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5014,GORBELLA,13:14:00  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5015,VALROSE UNIV.,13:16:37  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5016,BORRIGLIONE,13:18:30  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5017,LIBERATION,13:20:00  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5018,GARE THIERS,13:23:00  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5019,JEAN MEDECIN,13:25:00  ,0,0
2017/07/10,VT107,13:08:00  ,A,1015,7,24,5020,MASSENA,13:27:00  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5020,MASSENA,13:31:00  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5043,JEAN MEDECIN,13:32:00  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5044,GARE THIERS,13:35:00  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5045,LIBERATION,13:37:00  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5046,BORRIGLIONE,13:38:11  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5047,VALROSE UNIV.,13:39:42  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5048,GORBELLA,13:42:00  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5049,LE RAY,13:44:00  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5050,COMTE DE FALICON,13:45:23  ,0,0
2017/07/10,VT107,13:31:00  ,R,1015,7,25,5051,HENRI SAPPIA,13:47:00  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5011,HENRI SAPPIA,13:55:00  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5012,COMTE DE FALICON,13:56:35  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5013,LE RAY,13:58:00  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5014,GORBELLA,14:01:00  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5015,VALROSE UNIV.,14:03:37  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5016,BORRIGLIONE,14:05:30  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5017,LIBERATION,14:07:00  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5018,GARE THIERS,14:10:00  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5019,JEAN MEDECIN,14:12:00  ,0,0
2017/07/10,VT107,13:55:00  ,A,1015,7,26,5020,MASSENA,14:14:00  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5020,MASSENA,14:18:00  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5043,JEAN MEDECIN,14:19:00  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5044,GARE THIERS,14:22:00  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5045,LIBERATION,14:24:00  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5046,BORRIGLIONE,14:25:11  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5047,VALROSE UNIV.,14:26:42  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5048,GORBELLA,14:29:00  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5049,LE RAY,14:31:00  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5050,COMTE DE FALICON,14:32:23  ,0,0
2017/07/10,VT107,14:18:00  ,R,1015,7,27,5051,HENRI SAPPIA,14:34:00  ,0,0
2017/07/10,VT107,14:41:00  ,A,1015,7,28,5011,HENRI SAPPIA,14:41:00  ,0,0
2017/07/10,VT107,14:41:00  ,A,1015,7,28,5012,COMTE DE FALICON,14:42:35  ,0,0
2017/07/10,VT107,14:41:00  ,A,1015,7,28,5013,LE RAY,14:44:00  ,0,0
2017/07/10,VT107,14:41:00  ,A,1015,7,28,5014,GORBELLA,14:47:00  ,0,0
2017/07/10,VT107,14:41:00  ,A,1015,7,28,5015,VALROSE UNIV.,14:49:37  ,0,0
2017/07/10,VT107,14:41:00  ,A,1015,7,28,5016,BORRIGLIONE,14:51:30  ,0,0
